spec_id;title;value_type;group_id;group_name;
1286;'Фунцкия программируемого реле';'boolean';7;'Эксплуатационные характеристики'
1287;'Работа в режиме индикатора';'boolean';7;'Эксплуатационные характеристики'
1288;'Технический учет энергии';'boolean';7;'Эксплуатационные характеристики'
1289;'Возможность изменения коэффициента трансформации';'boolean';7;'Эксплуатационные характеристики'
1300;'Размер упаковочного ярлыка (для печати)(Не исп)';'string';7;'Эксплуатационные характеристики'
1319;'Толщина устанавливаемой шины, мм';'string';7;'Эксплуатационные характеристики'
1320;'Ширина устанавливаемой шины, мм';'string';7;'Эксплуатационные характеристики'
1322;'Включено в реестр промышленной продукции РФ';'boolean';7;'Эксплуатационные характеристики'
1329;'Материал обмоток ВН и НН';'string';7;'Эксплуатационные характеристики'
1331;'Класс энергоэффективности';'string';7;'Эксплуатационные характеристики'
1332;'Класс нагревостойкости';'string';7;'Эксплуатационные характеристики'
1333;'Сейсмостойкость по MSK-64';'string';7;'Эксплуатационные характеристики'
1341;'Степень защиты бака с элегазом (IP)';'string';7;'Эксплуатационные характеристики'
1400;'Исполнение/управление';'string';7;'Эксплуатационные характеристики'
1402;'Подходит для болтов максимального диаметра, мм';'number';7;'Эксплуатационные характеристики'
1403;'Сменные режущие лезвия';'boolean';7;'Эксплуатационные характеристики'
1404;'Исполнение';'string';7;'Эксплуатационные характеристики'
1406;'Количество кабелей';'number';7;'Эксплуатационные характеристики'
1408;'Максимальный внутренний диаметр кабельного кольца, мм';'number';7;'Эксплуатационные характеристики'
1409;'Максимальный наружний диаметр кабельного кольца, мм';'number';7;'Эксплуатационные характеристики'
1414;'Ширина кабельной стяжки, мм';'string';7;'Эксплуатационные характеристики'
1417;'Подходит для многожильных (многопроволочных) проводников';'boolean';7;'Эксплуатационные характеристики'
1418;'Подходит для оплетки из стальной проволоки';'boolean';7;'Эксплуатационные характеристики'
1419;'Подходит для сплошных (однопроволочных) жил';'boolean';7;'Эксплуатационные характеристики'
1420;'Подходит для тонкожильных (многопроволочных) проводников';'boolean';7;'Эксплуатационные характеристики'
1422;'С защитой от удара';'boolean';7;'Эксплуатационные характеристики'
1424;'Сменная режущая головка';'boolean';7;'Эксплуатационные характеристики'
1429;'Регулировка длины снятия изоляции';'boolean';7;'Эксплуатационные характеристики'
1430;'Изолирован';'boolean';7;'Эксплуатационные характеристики'
1431;'Изоляционная защита до 1000 В';'boolean';7;'Эксплуатационные характеристики'
1432;'С анкером/дюбелем';'boolean';7;'Эксплуатационные характеристики'
1433;'Изогнутый';'boolean';7;'Эксплуатационные характеристики'
1434;'Искробезопасное исполнение';'boolean';7;'Эксплуатационные характеристики'
1435;'Модель с трещоткой';'boolean';7;'Эксплуатационные характеристики'
1436;'Назначение/область применения';'string';7;'Эксплуатационные характеристики'
1438;'Форма опрессовки';'string';7;'Эксплуатационные характеристики'
1441;'Обрабатываемый материал';'string';7;'Эксплуатационные характеристики'
1447;'С блокиратором (для механического инструмента)';'boolean';7;'Эксплуатационные характеристики'
1448;'С отрезным устройством';'boolean';7;'Эксплуатационные характеристики'
1449;'Количество ступенек';'number';7;'Эксплуатационные характеристики'
1450;'Количество элементов/секций';'number';7;'Эксплуатационные характеристики'
1451;'Несущая способность, кг';'number';7;'Эксплуатационные характеристики'
1454;'Общее количество инструментов/предметов';'number';7;'Эксплуатационные характеристики'
1456;'Исполнение в виде отвертки';'boolean';7;'Эксплуатационные характеристики'
1459;'Со шкалой';'boolean';7;'Эксплуатационные характеристики'
1461;'С плавающей платформой';'boolean';7;'Эксплуатационные характеристики'
1464;'Форма лезвия';'string';7;'Эксплуатационные характеристики'
1466;'Немагнитный материал';'boolean';7;'Эксплуатационные характеристики'
1469;'Длина стержня с жалом, мм';'number';7;'Эксплуатационные характеристики'
1470;'Размер';'number';7;'Эксплуатационные характеристики'
1476;'Тип шарнира';'string';7;'Эксплуатационные характеристики'
1477;'С режущей кромкой';'boolean';7;'Эксплуатационные характеристики'
1481;'С плечевой лямкой';'boolean';7;'Эксплуатационные характеристики'
1482;'Серьга висячего замка';'boolean';7;'Эксплуатационные характеристики'
1484;'Наличие платформы';'boolean';7;'Эксплуатационные характеристики'
1485;'Подъем с двух сторон';'boolean';7;'Эксплуатационные характеристики'
1486;'Подходит для опрессовки';'boolean';7;'Эксплуатационные характеристики'
1487;'Подходит для пробивания отверстий';'boolean';7;'Эксплуатационные характеристики'
1488;'Подходит для резки';'boolean';7;'Эксплуатационные характеристики'
1489;'Подходит для стекловолокна';'boolean';7;'Эксплуатационные характеристики'
1490;'Размер резьбы со стороны привода';'number';7;'Эксплуатационные характеристики'
1491;'Размер резьбы со стороны пуансона';'number';7;'Эксплуатационные характеристики'
1493;'Вид корпуса';'string';7;'Эксплуатационные характеристики'
1494;'Назначение корпуса';'string';7;'Эксплуатационные характеристики'
1502;'Знак РСТ';'boolean';7;'Эксплуатационные характеристики'
1503;'Знак "верх" и "осторожно хрупкое"';'boolean';7;'Эксплуатационные характеристики'
1208;'Способ соединения вторичных цепей';'string';5;'Дополнительные особенности'
1203;'Блокирующий электромагнит перемещения выкатного элемента';'boolean';5;'Дополнительные особенности'
1209;'Обрамление';'boolean';5;'Дополнительные особенности'
1204;'Реле защиты от повторного включения';'boolean';5;'Дополнительные особенности'
1201;'Вид привода';'string';5;'Дополнительные особенности'
1205;'Шунтовая катушка отключения';'string';5;'Дополнительные особенности'
1206;'Катушка блокировки включения выключателя при отсутствии оперативного питания';'boolean';5;'Дополнительные особенности'
1207;'Способ заземления';'string';5;'Дополнительные особенности'
105;'Стандарт российский (ГОСТ, ТУ)';'string';5;'Дополнительные особенности'
339;'Ручное управление';'boolean';5;'Дополнительные особенности'
310;'Класс испытаний';'string';5;'Дополнительные особенности'
150;'Тип поверхности корпуса';'string';5;'Дополнительные особенности'
151;'Тип крыши';'string';5;'Дополнительные особенности'
317;'Конфигурация системы заземления TN-C';'boolean';5;'Дополнительные особенности'
315;'Конфигурация системы заземления TN-S';'boolean';5;'Дополнительные особенности'
168;'Цвет дверцы';'string';5;'Дополнительные особенности'
316;'Конфигурация системы заземления TT';'boolean';5;'Дополнительные особенности'
280;'Вид изделия';'string';5;'Дополнительные особенности'
135;'Назначение использования';'string';5;'Дополнительные особенности'
311;'Защищаемые проводники L/N';'boolean';5;'Дополнительные особенности'
312;'Защищаемые проводники L/PE';'boolean';5;'Дополнительные особенности'
314;'Защищаемые проводники L/PEN';'boolean';5;'Дополнительные особенности'
313;'Защищаемые проводники N/PE';'boolean';5;'Дополнительные особенности'
326;'С контактом удаленной сигнализации';'boolean';5;'Дополнительные особенности'
298;'Тип элемента управления';'string';5;'Дополнительные особенности'
327;'С индикатором состояния износа';'boolean';5;'Дополнительные особенности'
328;'С функцией гашения остаточного тока';'boolean';5;'Дополнительные особенности'
72;'Дополнительное оборудование';'string';5;'Дополнительные особенности'
44;'Дополнительный расцепитель';'string';5;'Дополнительные особенности'
286;'Подходит для монтажа в горизонтальной плоскости';'boolean';5;'Дополнительные особенности'
242;'Пригоден в качестве предохранительного выключателя';'boolean';5;'Дополнительные особенности'
186;'Межполюсное расстояние (мм)';'number';5;'Дополнительные особенности'
157;'Вид рукоятки';'string';5;'Дополнительные особенности'
81;'Исполнение рукоятки';'string';5;'Дополнительные особенности'
134;'Номер электрической схемы и диаграммы переключений';'string';5;'Дополнительные особенности'
142;'Количество модулей DIN';'number';5;'Дополнительные особенности'
187;'Наличие изоляционной плиты';'boolean';5;'Дополнительные особенности'
143;'Тип корпуса';'string';5;'Дополнительные особенности'
152;'Количество дверей';'number';5;'Дополнительные особенности'
164;'Межшинное расстояние (мм)';'number';5;'Дополнительные особенности'
166;'Подходит для фронтального монтажа';'boolean';5;'Дополнительные особенности'
229;'Толкатель';'string';5;'Дополнительные особенности'
289;'Наличие вспомогательных контактов сигнализации';'boolean';5;'Дополнительные особенности'
296;'Замок-карабин';'boolean';5;'Дополнительные особенности'
299;'Возможность установки индикатора отключения';'boolean';5;'Дополнительные особенности'
306;'Моторный привод встроенный';'boolean';5;'Дополнительные особенности'
307;'Моторный привод (дополнительно)';'boolean';5;'Дополнительные особенности'
302;'Тип ручки';'string';5;'Дополнительные особенности'
346;'Возможно расширение';'boolean';5;'Дополнительные особенности'
169;'Количество коммутационных положений';'number';5;'Дополнительные особенности'
300;'Пригоден в качестве устройства аварийной остановки';'boolean';5;'Дополнительные особенности'
342;'Исполнение контактора';'string';5;'Дополнительные особенности'
343;'Номер цвета RAL';'number';5;'Дополнительные особенности'
349;'Подходит для молниезащиты';'boolean';5;'Дополнительные особенности'
356;'Цвет';'string';5;'Дополнительные особенности'
365;'Перфорированный (-ая)';'boolean';5;'Дополнительные особенности'
366;'Модель/исполнение';'string';5;'Дополнительные особенности'
380;'Тип поверхности';'string';5;'Дополнительные особенности'
383;'Наличие заземляющих ножей';'boolean';5;'Дополнительные особенности'
385;'Навесной замок';'boolean';5;'Дополнительные особенности'
396;'Тип уплотнения';'string';5;'Дополнительные особенности'
397;'Пригоден в качестве сервисного выключателя';'boolean';5;'Дополнительные особенности'
402;'С контргайкой';'boolean';5;'Дополнительные особенности'
465;'Компактная версия выключателя-разъединителя';'boolean';5;'Дополнительные особенности'
482;'Форма';'string';5;'Дополнительные особенности'
516;'Выдвижная верхняя часть';'boolean';5;'Дополнительные особенности'
522;'Тип индикатора срабатывания';'string';5;'Дополнительные особенности'
548;'Подходит для установки в распределительный щит';'boolean';5;'Дополнительные особенности'
560;'С интегрированным вспомогательным переключателем';'boolean';5;'Дополнительные особенности'
561;'С встроенным расцепителем пониженного напряжения';'boolean';5;'Дополнительные особенности'
563;'Сигнализация положения выключателя в корзине';'boolean';5;'Дополнительные особенности'
564;'Наличие минимального расцепителя';'boolean';5;'Дополнительные особенности'
565;'Конденсаторный источник питания';'boolean';5;'Дополнительные особенности'
566;'Замок внутренней установки';'boolean';5;'Дополнительные особенности'
567;'Защитные шторки';'boolean';5;'Дополнительные особенности'
571;'Количество пакетов';'number';5;'Дополнительные особенности'
573;'Тип лампы';'string';5;'Дополнительные особенности'
575;'Способ установки электросчетчика';'string';5;'Дополнительные особенности'
584;'Подходит для промежуточного монтажа';'boolean';5;'Дополнительные особенности'
585;'Взаимоблокирующий (-ая)';'boolean';5;'Дополнительные особенности'
588;'Подходит для монтажа на передней стенке, 4 отверстия';'boolean';5;'Дополнительные особенности'
590;'Комплектное устройство в корпусе';'boolean';5;'Дополнительные особенности'
591;'Номинальный режим эксплуатации';'string';5;'Дополнительные особенности'
592;'Тип защитного элемента';'string';5;'Дополнительные особенности'
594;'С прозрачной крышкой';'boolean';5;'Дополнительные особенности'
599;'Со съемными зажимами';'boolean';5;'Дополнительные особенности'
600;'Контроль минимального однофазного напряжения';'boolean';5;'Дополнительные особенности'
601;'Контроль максимального однофазного напряжения';'boolean';5;'Дополнительные особенности'
602;'Контроль максимального трехфазного напряжения';'boolean';5;'Дополнительные особенности'
603;'Функция гитерезиса для однофазного напряжения';'boolean';5;'Дополнительные особенности'
604;'Функция гистерезиса для трехфазного напряжения';'boolean';5;'Дополнительные особенности'
605;'Контроль минимального напряжения при постоянном токе';'boolean';5;'Дополнительные особенности'
606;'Контроль максимального напряжения при постоянном токе';'boolean';5;'Дополнительные особенности'
607;'Функция гистерезиса для напряжения при постоянном токе';'boolean';5;'Дополнительные особенности'
610;'Максимальная задержка на включение';'number';5;'Дополнительные особенности'
611;'Минимальная задержка на включение';'number';5;'Дополнительные особенности'
612;'Максимальная задержка на отключение';'number';5;'Дополнительные особенности'
613;'Минимальная задержка на отключение';'number';5;'Дополнительные особенности'
615;'Контроль минимального трехфазного напряжения';'boolean';5;'Дополнительные особенности'
616;'Со штепсельным разъемом';'boolean';5;'Дополнительные особенности'
617;'Наличие встроенных элементов (контактов для патронов)';'string';5;'Дополнительные особенности'
618;'Возможно дистанционное управление';'boolean';5;'Дополнительные особенности'
619;'Подходит только для дистанционного управления';'boolean';5;'Дополнительные особенности'
621;'С полупроводниковым выходом';'boolean';5;'Дополнительные особенности'
622;'Функция задержки на включение';'boolean';5;'Дополнительные особенности'
623;'Подключение Звезда-Треугольник';'boolean';5;'Дополнительные особенности'
624;'Временной диапазон (с)';'string';5;'Дополнительные особенности'
625;'Функция задержки на отключение';'boolean';5;'Дополнительные особенности'
626;'Импульсное устройство';'boolean';5;'Дополнительные особенности'
627;'Сменный блок дополнительных контактов';'boolean';5;'Дополнительные особенности'
640;'Покрытие каркаса';'string';5;'Дополнительные особенности'
669;'Возможно измерение между фазами';'boolean';5;'Дополнительные особенности'
670;'Возможно измерение между фазой и нейтралью';'boolean';5;'Дополнительные особенности'
671;'С нейтральной позицией (ОТКЛ)';'boolean';5;'Дополнительные особенности'
672;'С блоком управления';'boolean';5;'Дополнительные особенности'
674;'Функция переключения с фиксацией';'boolean';5;'Дополнительные особенности'
675;'С возвратной пружиной';'boolean';5;'Дополнительные особенности'
676;'Ввод для трубы';'boolean';5;'Дополнительные особенности'
679;'С защитой от прикосновения';'boolean';5;'Дополнительные особенности'
680;'С медной шиной';'boolean';5;'Дополнительные особенности'
681;'Калиброванный';'boolean';5;'Дополнительные особенности'
686;'Поддержка протокола LON';'boolean';5;'Дополнительные особенности'
687;'Количество HW-интерфейсов RS-485';'number';5;'Дополнительные особенности'
688;'Поддержка протокола TCP/IP';'boolean';5;'Дополнительные особенности'
689;'Поддержка протокола ASI';'boolean';5;'Дополнительные особенности'
690;'Поддержка протокола PROFIBUS';'boolean';5;'Дополнительные особенности'
691;'Поддержка протокола CAN';'boolean';5;'Дополнительные особенности'
692;'Поддержка протокола INTERBUS';'boolean';5;'Дополнительные особенности'
693;'Поддержка протокола KNX';'boolean';5;'Дополнительные особенности'
694;'Поддержка протокола MODBUS';'boolean';5;'Дополнительные особенности'
695;'Поддержка протокола Data-Highway';'boolean';5;'Дополнительные особенности'
696;'Поддержка протокола DeviceNet';'boolean';5;'Дополнительные особенности'
697;'Поддержка протокола SUCONET';'boolean';5;'Дополнительные особенности'
698;'С возможностью подключения ПК (персонального компьютера)';'boolean';5;'Дополнительные особенности'
699;'Поддержка протокола SERCOS';'boolean';5;'Дополнительные особенности'
700;'Поддержка протокола INTERBUS-Safety';'boolean';5;'Дополнительные особенности'
701;'Количество выходных фаз';'number';5;'Дополнительные особенности'
702;'Количество входных фаз';'number';5;'Дополнительные особенности'
703;'Допускается применение в промышленной зоне';'boolean';5;'Дополнительные особенности'
704;'Допускается применение в жилой и коммерческой зоне';'boolean';5;'Дополнительные особенности'
707;'Поддержка протокола AS-Interface Safety at Work';'boolean';5;'Дополнительные особенности'
708;'Поддержка протокола DeviceNet Safety';'boolean';5;'Дополнительные особенности'
709;'Поддержка протокола Ethernet/IP';'boolean';5;'Дополнительные особенности'
710;'Поддержка протокола Foundation Fieldbus';'boolean';5;'Дополнительные особенности'
711;'Поддержка протокола PROFINET CBA';'boolean';5;'Дополнительные особенности'
712;'Поддержка протокола PROFINET IO';'boolean';5;'Дополнительные особенности'
713;'Поддержка протокола PROFIsafe';'boolean';5;'Дополнительные особенности'
714;'Поддержка протокола SafetyBUS p';'boolean';5;'Дополнительные особенности'
715;'С встроенными тормозными сопротивлениями';'boolean';5;'Дополнительные особенности'
725;'Исполнение интерфейса';'string';5;'Дополнительные особенности'
726;'Версия интерфейса для безопасной связи';'string';5;'Дополнительные особенности'
727;'Конструкция корпуса';'string';5;'Дополнительные особенности'
728;'Покрытие корпуса';'string';5;'Дополнительные особенности'
729;'Ориентация исполнительного механизма';'string';5;'Дополнительные особенности'
730;'Подходит для систем безопасности';'boolean';5;'Дополнительные особенности'
735;'Тип адаптера на DIN-рейку';'string';5;'Дополнительные особенности'
740;'Устанавливается на устройство';'string';5;'Дополнительные особенности'
741;'Тип оборудования';'string';5;'Дополнительные особенности'
743;'Подходит для автоматического выключателя защиты двигателя';'boolean';5;'Дополнительные особенности'
744;'Подходит для силового выключателя';'boolean';5;'Дополнительные особенности'
745;'С откидной крышкой';'boolean';5;'Дополнительные особенности'
746;'Со шторками (защита от прикосновения)';'boolean';5;'Дополнительные особенности'
747;'С перчаткой в комплекте';'boolean';5;'Дополнительные особенности'
748;'Запираемый (-ая)';'boolean';5;'Дополнительные особенности'
749;'С осью';'boolean';5;'Дополнительные особенности'
750;'Подходит для выключателя-разъединителя';'boolean';5;'Дополнительные особенности'
771;'Тип используемого предохранителя';'string';5;'Дополнительные особенности'
776;'Требуется торцевая изолирующая пластина';'boolean';5;'Дополнительные особенности'
804;'Втычное исполнение';'boolean';5;'Дополнительные особенности'
815;'Второй независимый расцепитель';'string';5;'Дополнительные особенности'
816;'Контакт готовности к включению';'boolean';5;'Дополнительные особенности'
857;'Золотой знак качества';'boolean';5;'Дополнительные особенности'
1061;'Сегмент РЖД';'boolean';5;'Дополнительные особенности'
1072;'Блокировка кнопок ВКЛ/ОТКЛ навесным замком';'boolean';5;'Дополнительные особенности'
1421;'Проверено VDE';'boolean';5;'Дополнительные особенности'
1444;'Щелевой пробойник';'boolean';5;'Дополнительные особенности'
1446;'С автоматическим возвратом';'boolean';5;'Дополнительные особенности'
1453;'Количество шлицевых отверток SL (под прямой шлиц)';'number';5;'Дополнительные особенности'
1462;'Складной';'boolean';5;'Дополнительные особенности'
1463;'Со скребком';'boolean';5;'Дополнительные особенности'
1472;'Индикация';'string';5;'Дополнительные особенности'
1473;'Индикация напряжения';'string';5;'Дополнительные особенности'
1483;'Яркокрасный';'boolean';5;'Дополнительные особенности'
1504;'Тип клеммного блока';'string';5;'Дополнительные особенности'
