product_id;product_category_id;title;description;measure;measure_rate;price_without_vat;price_with_vat;barcode;package_barcode;package_quantity;weight;volume;product_page_url;main_img_url;content;status;package_width;package_height;package_depth;
45827;35385;'Предохранитель MI5SF25V1-(L090515P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 1 А.';шт;1.00;520.00;624.00;3605340091021;;50;0.0014;0.00000010;https://keaz.ru/catalog/product/45827;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
45828;35385;'Предохранитель MI5HF25V2-(E095569P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 2 А.';шт;1.00;675.00;810.00;3605340132489;;50;0.0013;0.00000010;https://keaz.ru/catalog/product/45828;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
45951;35385;'Предохранитель BS17UB69V100P-(T221001C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 100 А.';шт;1.00;92382.00;110858.40;3605340249293;;3;0.0600;0.00019800;https://keaz.ru/catalog/product/45951;https://files.keaz.ru/f/8280/ferraz.png;;Z;135;40;110
45965;35385;'Предохранитель MI5HF25V16-(H210342P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 16 А.';шт;1.00;3562.00;4274.40;3605340227901;;50;0.1000;0.00000060;https://keaz.ru/catalog/product/45965;https://files.keaz.ru/f/8280/ferraz.png;;Z;20;25;60
46226;35385;'Предохранитель BS17UB69V100-(L220971J)-KEAZ-FERRAZ';'Предохранитель с номинальным током 100 А.';шт;1.00;13004.00;15604.80;3605340248708;;10;0.1000;0.00040000;https://keaz.ru/catalog/product/46226;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
46227;35385;'Предохранитель BS000UB69V315-(J330058C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 315 А.';шт;1.00;39890.00;47868.00;3605340361483;;3;0.1410;0.00009000;https://keaz.ru/catalog/product/46227;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
46284;35385;'Предохранитель MI5HF25V0,5-(V095560P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 5 А.';шт;1.00;700.00;840.00;3605340132298;;50;0.0015;0.00000032;https://keaz.ru/catalog/product/46284;https://files.keaz.ru/f/8280/ferraz.png;;Z;80;40;5
46285;35385;'Предохранитель MI5HT25V2-(Z085375P)-KEAZ-FERRAZ';'Предохранитель с номинальным током 2 А.';шт;1.00;1160.00;1392.00;3605340068511;;50;0.0015;0.00000010;https://keaz.ru/catalog/product/46285;https://files.keaz.ru/f/8280/ferraz.png;;Z;0;0;0
46406;35385;'Предохранитель NH00AM50V125-(Z232506C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 125 А.';шт;1.00;8477.00;10172.40;;8430399026961;3;0.4000;0.00076800;https://keaz.ru/catalog/product/46406;https://files.keaz.ru/f/3411/nh.png;;Z;75;80;90
46723;35385;'Предохранитель DN000UB69V160L-(X330185C)-KEAZ-FERRAZ';'Предохранитель с номинальным током 160 А.';шт;1.00;15042.00;18050.40;8430399015491;;3;0.1283;0.00036400;https://keaz.ru/catalog/product/46723;https://files.keaz.ru/f/8280/ferraz.png;;Z;105;80;130
